feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,genre
-2.96542584692e-05,3.63535691577e-05,1.60459076142e-05,-0.000130969739985,6.94166737958e-05,-8.75585010363e-06,-6.88741347403e-05,2.6397388865e-05,-1.64542761922e-05,-1.4668660242e-07,-6.36322292848e-05,-4.89987687615e-05,7.65823424445e-05,-8.34578459035e-05,-3.56905984518e-05,0.000149926621816,-0.000196547567612,-0.000229581914027,0.000335703400197,-1.41009577419e-05,-0.000118939693493,-8.12415964901e-05,-9.26142001845e-06,-3.48461217072e-05,1.20824543046e-05,0.000113943424367,1.6648116798e-05,-2.59432472376e-05,0.00015560623433,-5.33632410225e-05,-9.36933793128e-06,0.00010020834452,0.000133542838739,0.00024270110589,0.000205203861697,5.79186489631e-05,-3.4329812479e-05,-0.000108989617729,-0.00010815387941,-2.30425393966e-05,-0.000132650879095,-6.45881227683e-05,-6.57372438582e-05,-0.000315777724609,0.000320959865348,-0.000103399361251,0.000148485414684,0.000201316812309,-0.000297511345707,0.000603469845373,rock
-6.12847943557e-05,-2.62571647909e-05,-5.5870759752e-06,-3.74478258891e-06,-9.91544857243e-06,-5.23367380083e-05,4.08235100622e-05,3.1622905226e-05,-2.2190855816e-05,8.51373697515e-05,2.34499639191e-05,8.48864292493e-05,0.000107741820102,0.000145794809214,-6.83949256199e-05,7.3759634688e-05,-8.85561385076e-05,-0.000123042482301,-0.000250205775956,5.13122904522e-05,-0.000339766498655,-0.000257887673797,0.000175221372047,-0.000189375539776,-0.000181482595508,-1.6688969481e-05,0.000448509585112,0.000307827518554,-0.000394442206016,3.38815443683e-05,0.000211927268538,-0.000173551263288,-0.000120617703942,-0.000100172583188,-0.000133404057124,0.000286249211058,-0.000250933138886,-4.01528013754e-05,-0.000395102018956,0.000332920899382,0.000397797615733,-0.000127807012177,0.000136704999022,-0.000361350044841,-0.00023632828379,6.27899953543e-06,0.00061080022715,-0.000348036905052,0.000233814746025,-0.000115667098726,rock
-1.94257754629e-05,4.57041605841e-05,1.46641332321e-05,3.60269405064e-06,-2.06780478038e-05,-4.03293997806e-05,9.19190188142e-06,5.70246302232e-05,-7.56748268032e-05,6.3822233642e-05,-1.22828896565e-05,-4.66649216833e-05,-3.1416733691e-05,1.12103225547e-05,-0.000129557854962,2.4485610993e-05,0.000325659028022,0.000435255351476,0.000180091752554,4.59964685433e-05,9.52447517193e-05,0.000172842948814,-0.000344430125551,-0.000184053074918,-0.000101734432974,-0.000239805318415,-0.00010980580555,0.000117459509056,0.000498270266689,0.000216524844291,0.000383815844543,0.000393810827518,0.000149678962771,0.000151409505634,0.000123878024169,-0.000343901832821,2.76323025901e-05,-7.11947359378e-05,-0.000232126418268,8.22751608212e-05,-0.000203538846108,-0.000334808544721,0.00082799611846,0.000394838192733,0.000119227122923,-9.42912811297e-05,0.000288211536827,5.01085669384e-05,-4.76134482597e-05,-0.000476110086311,rock
-6.56829070067e-05,-3.03632787109e-05,-2.03904128284e-05,-2.55500035564e-05,7.35326539143e-05,-9.01897728909e-05,-1.00630859379e-05,1.6889469407e-05,-6.1915779952e-05,-4.83626536152e-05,-6.14950185991e-05,-1.97086919798e-05,1.4651796846e-05,3.60988706234e-05,5.28371201653e-05,5.27471383975e-05,-2.78758830063e-06,-2.14485680772e-05,-0.00016775453696,9.64415812632e-05,-0.000115590031783,-0.000183247771929,-8.17959517008e-05,-0.000116542891192,-0.000291786418529,0.000181813986273,-6.66961568641e-05,-2.85857731797e-05,0.000327219022438,-0.000203860545298,0.000351631897502,8.34024394862e-05,4.85466007376e-05,-9.52924165176e-05,-5.47738782188e-05,0.000289839779725,-0.000227376964176,0.000288672134047,0.000369842920918,3.6396043015e-06,0.000110927954665,0.000324134074617,-0.000137655559229,-0.000266761373496,0.00018902363081,0.000473098683869,0.000181011346285,-6.07004694757e-05,0.000225824987865,5.55146216357e-05,rock
2.91878204735e-05,7.38834787626e-05,3.22887390212e-05,5.68856958125e-05,-3.78562981496e-05,-8.2754252162e-07,2.33462760661e-05,-9.42988044699e-05,6.22079751338e-05,-0.000176669869688,7.75156604504e-06,-8.11862264527e-05,0.000201974457013,-0.000144615885802,-0.000242758673267,-8.28434931464e-05,-1.94530693989e-05,-0.000216073938645,-3.4970787965e-05,0.000123266145238,0.00056196632795,-0.000223284165259,0.000700363132637,0.000450530002126,3.67061620636e-05,-0.000683154037688,0.000750575447455,-0.000141721233376,-4.20972137363e-05,-2.76514037978e-05,-0.000207599659916,-0.000688339874614,0.00010814559937,0.000165018165717,0.000171897889231,-8.20994609967e-05,9.96445742203e-05,0.000147932776599,-0.000158645183546,-0.00112764292862,0.000134415909997,0.00113574997522,0.000735410430934,0.000121888937429,7.52753039706e-05,-0.0014340687776,0.000156568494276,0.00114644016139,0.000295577163342,0.000287077855319,rock
9.53276412474e-06,6.89964690537e-06,2.34047838603e-05,0.000219714449486,-0.000184348056791,9.80331824394e-05,0.000117347874038,1.03095871964e-05,-2.24886734941e-05,1.89226409475e-06,-1.4139648556e-05,6.35397082078e-05,-9.18135629036e-05,-2.35048009927e-05,9.55033683567e-05,-0.000117806499475,0.000295484380331,7.468900003e-05,-0.000115407361591,0.000122894576634,-0.000321841100231,0.000449846527772,0.000327107612975,3.03472097585e-05,0.000310878938762,0.000134735790198,-0.000313313124934,-0.00103151530493,-1.86442412087e-05,-0.000783946423326,-0.00041372232954,-0.000546584895346,-0.000109133667138,0.000166470024851,0.000253005244303,0.000396679388359,-0.000621023704298,-0.000164402939845,-0.000570849806536,-0.000599780294579,-0.000958861433901,-0.00057075713994,0.000139530937304,-0.000143613156979,-0.000112602392619,0.00136789726093,-0.000746389792766,-0.000130398140755,-0.000262592919171,-0.000493153522257,rock
-5.82884895266e-05,-1.79624873908e-06,6.62802722218e-06,-5.95152123424e-05,-7.13931467544e-06,-9.66171428445e-05,-2.58304498857e-05,-2.06103595701e-06,-5.42929410585e-05,0.000155054702191,-2.76667797152e-05,7.13130575605e-05,1.88941485249e-05,3.71490386897e-05,2.85683563561e-05,-2.41794332396e-05,-2.90458738164e-05,-1.51834146891e-05,-5.04158779222e-05,0.000106539635453,-6.06994508416e-05,-0.00017048115842,0.000231983431149,-2.48467495112e-05,-0.000117076058814,-0.000260473432718,-0.000286016176688,-0.000166061916389,9.89258696791e-05,-5.96788559051e-05,1.04980963442e-05,-1.577041985e-05,4.5056120257e-07,9.80336481007e-05,-0.000171207269887,0.000373847607989,3.39802159033e-06,2.97831302305e-05,-3.68005639757e-05,-0.000101524987258,0.00010115729674,-0.000244543829467,0.000147273764014,3.84826562367e-05,-6.40309235678e-06,-9.67194209807e-05,0.000218728499021,9.84192447504e-05,0.000202267779969,0.000602540269028,rock
-5.3617550293e-05,-9.6695848697e-06,5.390559636e-06,-2.23219140025e-05,-2.96195867122e-05,-4.34801804658e-05,8.61521857587e-06,8.73223882536e-07,-7.68299196352e-06,3.57718854502e-05,-2.2410920792e-05,-2.91860010293e-06,-2.57389474427e-05,-7.06818682374e-05,-8.3117185568e-05,-3.58875040547e-05,-0.000163163407706,5.09804303874e-05,-5.86477399338e-05,-0.000100089469925,5.88671537116e-05,-0.000236975305597,0.000350040470948,4.80831440655e-05,-4.14756432292e-05,-0.000188950551092,0.000268177856924,-1.01025570984e-05,-0.000267952767899,7.10385647835e-05,-0.000219449575525,-0.000158702809131,1.31628039526e-05,-0.000115653077955,-0.00044564489508,-0.000135358728585,-4.98155386595e-05,0.000444711535238,-2.21593254537e-05,-0.000128907646285,0.000468945945613,0.000227950746194,8.63082605065e-05,-0.00034276524093,-0.000211532693356,-0.000179720896995,1.1273617929e-05,-0.00023141404381,-7.88885736256e-05,8.32234945847e-05,rock
-5.65137088415e-05,-1.61483148986e-05,2.59831085714e-06,2.0297267838e-05,-8.21743815322e-05,-6.46526314085e-05,3.61286147381e-05,-4.64855111204e-05,-5.7249540987e-05,0.000217269232962,8.36725746467e-07,0.000103610793303,5.06440130721e-07,2.27475375141e-05,0.000171567473444,0.000116516595881,-0.000216307060327,-0.000164073368069,-1.69162412931e-05,0.000239869041252,-2.0095916625e-05,-4.60434530396e-05,6.1493490648e-05,-0.000200230555492,-0.00012956847786,0.000382203987101,-0.000217151231482,0.000102632133348,-0.000352076924173,-0.000193132567802,0.000258826010395,-0.00037461949978,-6.91698878654e-05,-0.000241355563048,0.000173658540007,0.000202671901206,-9.27282162593e-05,-0.000269504642347,5.62034583709e-05,-0.000122326833662,7.96639506007e-05,0.0007973430329,-2.54707902059e-06,-0.000642473984044,-0.000160510535352,-0.000240991226747,0.000234207123867,0.000221039066673,1.49735956256e-06,2.7215868613e-05,rock
-4.92905273859e-05,-4.0755471673e-06,-4.43709382125e-07,-5.28482923983e-05,3.52524948539e-05,-6.83649559505e-05,4.74403896078e-06,6.21566359769e-05,-3.86099200114e-05,-3.22837986459e-05,1.14710564958e-05,-3.82582356906e-06,-0.000136298534926,-8.73218687047e-06,-7.12361288606e-05,3.17527883453e-05,6.74487746437e-05,0.000212063270737,7.74779182393e-05,0.00015853815421,-1.73193291175e-06,0.000114976639452,1.94176318473e-05,-0.000106875340862,0.000133397552418,8.94110489753e-05,0.000279275001958,0.000130353102577,-0.000305902241962,4.39053219452e-05,-5.7088345784e-05,-4.99604793731e-05,0.000140428048326,-0.000204406198463,0.000189267215319,-0.000122583165648,0.000158882146934,0.000132500863401,3.26542794937e-05,-2.07549092011e-05,-0.000448303646408,0.000129450752866,-0.000325876870193,-0.000173671724042,0.000384156941436,3.35757322318e-05,-0.000202479452128,-0.000285165791865,-8.73917160789e-05,-9.22582985368e-05,rock
-7.19541640137e-05,-2.9815824746e-05,-6.92658943535e-07,-4.74644693895e-05,-7.73846386437e-06,-3.80398632842e-05,2.57635601884e-05,4.2874187784e-05,-2.98780869343e-05,3.22582236549e-05,4.6482241487e-06,1.85164317372e-05,6.62970705889e-05,-8.61971348058e-05,-5.35533908987e-05,4.03094736612e-06,0.000242396970862,0.000234239065321,-8.93388460099e-06,0.000251790042967,0.000115777234896,-0.000225298441364,0.000127635517856,-1.27963940031e-05,0.000111285364255,9.33197443374e-05,0.000144814621308,-0.000416987808421,-0.000229358120123,-7.99262270448e-05,0.000134023604915,0.000303035980323,-0.000129730149638,-7.5924785051e-05,8.58155362948e-06,-0.000342929823091,0.000274199468549,-2.75397542282e-05,0.000369124434656,-0.000144773875945,7.42688143873e-06,0.000355418160325,0.000269852753263,-0.000176726724021,-8.72494201758e-05,-0.00038066500565,0.000160393799888,0.000438507966464,-3.54563453584e-05,0.000238764769165,rock
-3.29085401063e-06,9.02018218767e-05,3.27210764226e-05,-0.000108823958726,6.3236533606e-05,-5.29911849299e-05,-0.000103449834569,2.34633034779e-06,-2.20124074986e-05,-5.95852861807e-06,-4.90512775286e-06,-9.76043156697e-06,-3.56633026968e-05,-3.57832941518e-05,0.000139612122439,2.7315256375e-05,-0.000256184634054,-0.000518506392837,-0.000101214805909,0.000315704470268,-0.000468356040074,-0.000112947709567,-4.92043109261e-05,-0.000100743367511,-0.000157243193826,0.00011102679855,0.000116153431009,0.000373654416762,-0.000315168290399,-1.13421410788e-05,9.48537217482e-06,5.68654832023e-05,-0.000528244941961,-0.00029150545015,0.000404188933317,1.86748820852e-05,0.000217868626351,-0.000413249159465,-0.000194636828382,-0.000270342075964,0.000250349927228,0.000570854812395,-0.000388317421312,-0.00016180271632,-0.000105744518805,0.000331425399054,0.000594646320678,-0.000255602033576,0.000466550525744,-0.000239277462242,rock
3.00486117339e-05,4.34646171925e-05,2.36090327235e-05,0.000250146607868,-7.93376748334e-05,0.000164927478181,0.000100827746792,-0.000104578990431,0.000265856913757,-0.00064567651134,-8.23317022878e-05,-0.000568859861232,-0.000244996568654,-0.000225221912842,-0.000169653823832,0.000219708119403,-0.000806165742688,-0.000583769055083,0.00100680836476,0.000455774541479,0.000223231400014,-0.000354994350346,0.000476936111227,0.00052111124387,-0.000375596428057,-0.000400768214604,0.00121949298773,-0.000308724411298,0.000315617624437,0.000385734834708,-0.0011793525191,8.01685528131e-05,0.000178385627805,-0.00168399140239,0.00111768301576,0.00221911328845,0.00143854657654,0.0019609357696,-2.60264787357e-05,-0.00111812364776,0.00198954669759,-0.00141279329546,0.000287029572064,-0.000955593248364,0.000672762282193,0.00179053773172,-0.000161758260219,0.00190170365386,0.00283467699774,-0.00140446063597,rock
0.000223465525778,-0.000108951127913,-0.000113088113721,-0.000186014149222,-0.000349299953086,0.000580916414037,-0.000520911009517,0.000487798504764,9.28922236199e-06,0.000120457589219,-0.000508373079356,-0.000524815637618,0.000362011953257,0.000707171799149,-0.000736862886697,0.000805253570434,-0.000788286153693,-0.000130312138936,-0.000740080315154,-0.00103472243063,-0.00120497180615,0.000956662872341,0.000236147214309,7.11710745236e-05,-0.00126357248519,0.000868742412422,-0.00249513192102,-0.000563789624721,0.000334369105985,0.000472170911962,-0.00177017482929,-7.38117159926e-05,0.00412393780425,0.000977137009613,0.00191694695968,-0.00342133804224,-0.000974100665189,-0.00283244601451,-0.0012730716262,0.00126799265854,0.00532645452768,0.000103215992567,-0.000586103356909,0.00077734439401,-0.00155881850515,-0.00227373768575,-0.000464333046693,9.76155497483e-05,-0.0018192937132,-0.00104700413067,rock
5.8779205574e-05,-2.56981206803e-06,-6.92483445164e-06,-5.56881677767e-05,0.00011985655874,7.21304604667e-05,-0.000145524478285,0.000171293053427,-0.000197713117814,7.12397741154e-05,-4.92341205245e-05,0.000130426647956,9.72543566604e-05,0.000103204205516,-8.92233219929e-05,-4.59134644188e-05,-0.000112909809104,0.000171563078766,6.23675305178e-06,-0.000320025865221,0.000214011583012,0.000216963133425,-0.000160336028785,0.00029753628769,-0.000510653131641,-0.000432611064753,-0.000483269657707,0.000419777701609,0.000695281312801,0.000274658232229,-0.000648222281598,0.000241402973188,0.000593999575358,0.000935847987421,0.00120287202299,-3.28303322021e-05,-0.000810999423265,0.000246970361331,-0.00051106599858,-0.000218047774979,0.000236200285144,-0.000100702156487,0.00023714103736,-0.000854183337651,0.00115777330939,-0.000936591939535,5.94973207626e-05,-0.000137967494084,0.000263044930762,0.00175102346111,rock
-2.76219157058e-06,0.00011118697148,4.39426876255e-05,-4.94692503707e-05,3.84423256037e-05,-7.02008619555e-05,-4.19979623985e-05,3.47387976944e-05,4.5468328608e-05,-6.31598159089e-05,-5.0668768381e-05,-0.000194035746972,4.97231085319e-05,-0.000210012673051,-0.000100085206213,9.11022216314e-05,-0.000221602385864,-0.000587818562053,0.000443586410256,0.000240722234594,5.12817859999e-05,-7.33336710255e-05,-9.2647926067e-05,0.000183637239388,5.45875082025e-05,-0.000135975453304,0.000379656557925,0.000162705473485,-0.000156882786541,0.000397575931856,5.43161004316e-05,0.000355946423952,-2.51761321124e-05,7.26510115783e-05,0.000563484791201,-0.000372400914785,0.000649969326332,0.000460913986899,-0.000529473880306,0.000317877653288,-0.000174982778844,-0.000383201026125,3.72176982637e-05,0.000508271215949,-0.000495612912346,-0.00024308146385,0.000119530028314,-0.000388676096918,-1.62132546393e-05,0.00106209365185,rock
-2.05798114621e-05,6.18883641437e-05,4.48029168183e-05,-0.000191587547306,0.000119196301966,-2.05662399821e-05,-8.22167421575e-05,6.07394431427e-05,-4.65465018351e-06,4.09413187299e-05,5.07907570864e-05,-0.000126180893858,-8.72474047355e-05,-7.4371266237e-05,0.00012475445692,-7.52455744077e-05,-9.18865916901e-05,-0.000190199731151,8.83806642378e-05,-0.000220368499868,0.000287810224108,4.88845544169e-05,-9.27197688725e-05,6.42560644337e-06,0.000166649653693,-0.000118831492728,-0.000198451947654,-0.0001258427219,0.000244747905526,0.000415834103478,-0.00018256129988,-0.000119825715956,0.000112718676974,3.04317672999e-05,0.000364240579074,0.00057117966935,-5.6015291193e-05,-1.64345492522e-05,0.000631183793303,-0.000302871514577,0.000591645541135,-0.00045297012548,0.000142280376167,0.000481135153677,-3.6448265746e-05,-9.32857583393e-05,-0.000293688557576,-0.000607648398727,-5.18562083016e-05,0.000234221297433,rock
-3.53565374098e-05,-3.90057357436e-05,8.22569563752e-05,2.51099481829e-05,4.94332052767e-05,0.000124006895931,0.000162953350809,-0.000226918331464,0.000196862703888,-0.000141357304528,-6.29577698419e-06,-1.09531847556e-05,0.000244540104177,-0.000218074434088,-7.26652579033e-05,1.09722295747e-05,-0.000217839653487,0.000162821816048,0.000373020680854,7.13075423846e-05,9.25860149437e-05,9.34721829253e-05,-0.000265725451754,0.000764870666899,0.000210430298466,0.00012006743782,0.000435969122918,-0.000218203917029,-0.000189485246665,-0.000333817413775,-1.30282742248e-05,9.02886822587e-05,-0.000338532001479,0.000340989761753,-0.000492206250783,0.000108343156171,0.00070605444489,0.000524999515619,0.000484628690174,0.000559109437745,0.000146432153997,0.000143752447912,-0.000368932058336,-0.000438728835434,-0.000503176881466,-0.000423909601523,-0.00019008279196,-0.00022631516913,-0.000289694435196,0.000121652090456,rock
9.1488363978e-05,2.26662450586e-06,1.01090545286e-05,0.000209753736272,0.000120411459648,0.000252505735261,-0.000257047620835,0.000179016264156,9.73346614046e-05,-0.000659258745145,-0.000119691641885,6.87115971232e-05,-0.000617010460701,0.000408271094784,6.91594686941e-05,-8.65721303853e-05,-0.000435670430306,-1.77838137461e-05,-0.000222001472139,-0.000483950512717,-0.000609776412603,0.000776951492298,-0.000456255453173,-0.000895524397492,0.000548115698621,-0.000684827391524,0.000212086408283,-0.000306179834297,-0.000222391885472,0.000251006160397,-2.76980040326e-06,-0.000651019683573,-1.54872657276e-06,-0.000345716747688,-0.000492380640935,-0.00170606246684,-5.08479133714e-05,-0.000350156216882,0.000876997713931,0.000802384747658,-0.000882945838384,-0.001266921754,0.000491920683999,-0.000448179693194,-4.92808358104e-05,0.00138655991759,0.00188145693392,0.000330763083184,0.000226113159442,-0.000329010072164,rock
